fipscode,county,state,dem_votes,rep_votes,other_votes
13151,Henry,Georgia,56485,41364,709
19087,Henry,Hawaii,2996,4284,166
17073,Henry,Illinois,6997,10794,1532
39069,Henry,Ohio,3091,7255,389
47079,Henry,Tennessee,3031,7698,112
23019,Hermon,Massachusetts,1020,1684,130
12053,Hernando,Florida,29426,49671,1517
23003,Hersey,Massachusetts,4,22,4
47081,Hickman,Tennessee,2025,4894,70
48215,Hidalgo,Texas,93935,55421,1670
50011,Highgate,Vermont,201,862,41
39071,Highland,Ohio,3222,9942,436
23025,Highland Plt.,Massachusetts,31,56,12
12055,Highlands,Florida,12783,26285,689
33013,Hill,Nebraska,135,272,9
48217,Hill,Texas,2052,9262,116
12057,Hillsborough,Florida,281598,234835,6430
33011,Hillsborough,Nebraska,884,1351,57
26059,Hillsdale,Michigan,5166,11088,567
50007,Hinesburg,Vermont,1051,1244,60
08053,Hinsdale,Colorado,218,318,20
33005,Hinsdale,Nebraska,725,576,13
23017,Hiram,Massachusetts,272,347,32
31087,Hitchcock,Nebraska,191,886,
39073,Hocking,Ohio,3604,5988,362
48219,Hockley,Texas,1030,4947,95
23003,Hodgdon,Massachusetts,113,368,41
20083,Hodgeman,Kansas,167,597,119
23019,Holden,Massachusetts,663,994,79
33009,Holderness,Nebraska,636,494,12
50019,Holland,Vermont,54,190,15
23031,Hollis,Massachusetts,812,1311,110
33011,Hollis,Nebraska,1953,2288,64
12059,Holmes,Florida,737,5940,96
39075,Holmes,Ohio,1595,7031,256
31089,Holt,Nebraska,823,3339,
15003,Honolulu,Hawaii,158623,90929,8528
48221,Hood,Texas,3765,20865,310
41027,Hood River,Oregon,6485,3789,554
31091,Hooker,Nebraska,58,259,
33013,Hooksett,Nebraska,2263,3613,75
23013,Hope,Massachusetts,530,358,46
48223,Hopkins,Texas,2218,9533,129
33013,Hopkinton,Nebraska,1862,1451,31
44009,Hopkinton,Rhode Island,1552,1434,437
45051,Horry,South Carolina,38574,71985,79
05059,Hot Spring,Arkansas,2113,6368,258
56017,Hot Springs,Wyoming,443,1682,126
26061,Houghton,Michigan,6539,7372,400
23003,Houlton,Massachusetts,729,1099,184
01069,Houston,Alabama,9062,23112,53
13153,Houston,Georgia,24358,34314,560
27055,Houston,Minnesota,4416,4269,271
47083,Houston,Tennessee,990,1738,27
48225,Houston,Texas,1641,5659,50
05061,Howard,Arkansas,974,2489,56
19089,Howard,Hawaii,1422,2050,150
24027,Howard,Maryland,61146,80574,1663
31093,Howard,Nebraska,633,1793,
48227,Howard,Texas,1542,5737,92
23019,Howland,Massachusetts,201,273,21
27057,Hubbard,Minnesota,3883,5885,362
50021,Hubbardton,Vermont,85,194,28
23019,Hudson,Massachusetts,174,398,28
33011,Hudson,Nebraska,3531,5682,152
48229,Hudspeth,Texas,335,538,13
08055,Huerfano,Colorado,1798,1647,166
40063,Hughes,Oklahoma,1336,2323,166
46065,Hughes,South Dakota,4144,3749,114
06023,Humboldt,California,33455,18418,
19091,Humboldt,Hawaii,1200,2797,89
47085,Humphreys,Tennessee,2037,3813,46
48231,Hunt,Texas,5946,22078,389
42061,Huntingdon,Pennsylvania,5037,10586,278
50007,Huntington,Vermont,561,513,27
26063,Huron,Michigan,4828,8519,385
39077,Huron,Ohio,6517,11536,881
46067,Hutchinson,South Dakota,1180,2082,28
48233,Hutchinson,Texas,687,5874,79
46069,Hyde,South Dakota,248,407,5
50015,Hyde Park,Vermont,493,809,24
19093,Ida,Hawaii,713,2196,39
16049,Idaho County,Idaho,1372,5478,177
06025,Imperial,California,20573,12785,
05063,Independence,Arkansas,1928,7733,484
12061,Indian River,Florida,28460,44925,867
23029,Indian Township Vtng Dst,Massachusetts,76,34,30
42063,Indiana,Pennsylvania,12715,16179,502
23007,Industry,Massachusetts,223,168,22
26065,Ingham,Michigan,80292,35579,3359
06027,Inyo,California,3244,4018,
26067,Ionia,Michigan,9929,13007,894
26069,Iosco,Michigan,4772,6534,384
19095,Iowa,Hawaii,2966,4499,183
55049,Iowa,Wisconsin,6674,4289,213
50021,Ira,Vermont,45,139,6
50019,Irasburg,Vermont,100,335,15
48235,Irion,Texas,87,641,9
26071,Iron,Michigan,2269,2970,164
55051,Iron,Wisconsin,1264,1785,43
17075,Iroquois,Illinois,1858,7419,951
13155,Irwin,Georgia,851,2701,10
26073,Isabella,Michigan,11656,10097,732
27059,Isanti,Minnesota,6084,10483,784
23003,Island Falls,Massachusetts,115,183,27
23013,Isle Au Haut,Massachusetts,48,8,4
50013,Isle La Motte,Vermont,84,188,9
23027,Islesboro,Massachusetts,285,83,16
27061,Itasca,Minnesota,10130,10470,962
05065,Izard,Arkansas,869,3423,179
48237,Jack,Texas,246,2539,26
23025,Jackman,Massachusetts,110,273,19
01071,Jackson,Alabama,3569,12074,39
05067,Jackson,Arkansas,1067,2998,106
08057,Jackson,Colorado,176,564,38
12063,Jackson,Florida,5019,10771,187
13157,Jackson,Georgia,4674,21950,275
19097,Jackson,Hawaii,3582,4744,263
17077,Jackson,Illinois,10597,7921,1702
20085,Jackson,Kansas,2088,2565,656
23027,Jackson,Massachusetts,121,132,11
26075,Jackson,Michigan,26704,32021,2127
27063,Jackson,Minnesota,1879,2594,188
33003,Jackson,Nebraska,403,227,2
39079,Jackson,Ohio,3047,6913,252
40065,Jackson,Oklahoma,1989,4301,196
41029,Jackson,Oregon,42207,51623,8077
46071,Jackson,South Dakota,454,513,20
47087,Jackson,Tennessee,1242,2647,38
48239,Jackson,Texas,715,4016,27
55053,Jackson,Wisconsin,3713,4129,174
33005,Jaffrey,Nebraska,1043,1155,19
50025,Jamaica,Vermont,190,165,27
44005,Jamestown,Rhode Island,1971,972,291
13159,Jasper,Georgia,1484,4430,31
19099,Jasper,Hawaii,7234,8377,324
17079,Jasper,Illinois,1170,2828,394
45053,Jasper,South Carolina,5002,4346,12
48241,Jasper,Texas,1990,9732,86
23007,Jay,Massachusetts,1032,949,131
50019,Jay,Vermont,64,134,8
13161,Jeff Davis,Georgia,814,3979,22
48243,Jeff Davis,Texas,407,719,39
01073,Jefferson,Alabama,152103,105661,304
05069,Jefferson,Arkansas,10406,9005,409
08059,Jefferson,Colorado,166455,127038,12504
12065,Jefferson,Florida,3375,3877,107
13163,Jefferson,Georgia,3564,3177,26
19101,Jefferson,Hawaii,3750,3146,180
16051,Jefferson,Idaho,1307,7125,277
17081,Jefferson,Illinois,4408,7848,1511
20087,Jefferson,Kansas,3306,3485,771
23015,Jefferson,Massachusetts,563,740,59
31095,Jefferson,Nebraska,944,2042,
33007,Jefferson,Nebraska,180,311,6
39081,Jefferson,Ohio,8890,14863,806
40067,Jefferson,Oklahoma,424,1099,46
41031,Jefferson,Oregon,2635,5518,699
42065,Jefferson,Pennsylvania,4277,11036,261
47089,Jefferson,Tennessee,3581,12411,155
48245,Jefferson,Texas,34516,38999,751
55055,Jefferson,Wisconsin,16018,21475,664
13165,Jenkins,Georgia,1004,1857,11
46073,Jerauld,South Dakota,433,478,12
50007,Jericho,Vermont,1180,1632,69
16053,Jerome,Idaho,1440,3808,136
17083,Jersey,Illinois,2569,4200,1838
20089,Jewell,Kansas,294,765,124
48247,Jim Hogg,Texas,938,509,8
48249,Jim Wells,Texas,4616,5088,77
17085,JoDaviess,Illinois,3602,4900,611
05071,Johnson,Arkansas,1672,5546,259
13167,Johnson,Georgia,948,2524,11
19103,Johnson,Hawaii,48758,18119,1230
17087,Johnson,Illinois,1427,3013,747
20091,Johnson,Kansas,148082,102813,19956
31097,Johnson,Nebraska,672,1124,
47091,Johnson,Tennessee,1013,4809,70
48251,Johnson,Texas,10105,41485,774
50015,Johnson,Vermont,496,647,48
56019,Johnson,Wyoming,478,3245,158
40069,Johnston,Oklahoma,962,1976,81
44007,Johnston,Rhode Island,4205,5571,1028
13169,Jones,Georgia,3938,8438,65
19105,Jones,Hawaii,3650,4752,201
46075,Jones,South Dakota,173,361,12
48253,Jones,Texas,757,4167,57
23029,Jonesboro,Massachusetts,118,128,8
23029,Jonesport,Massachusetts,216,286,22
41033,Josephine,Oregon,12214,24499,3757
55057,Juneau,Wisconsin,4247,5689,195
42067,Juniata,Pennsylvania,2550,5780,163
26077,Kalamazoo,Michigan,67023,44183,3656
26079,Kalkaska,Michigan,2782,5190,385
27065,Kanabec,Minnesota,2547,3853,302
27067,Kandiyohi,Minnesota,7490,10438,676
17089,Kane,Illinois,81310,77289,11110
17091,Kankakee,Illinois,14595,19249,2823
48255,Karnes,Texas,1054,3023,46
15007,Kauai,Hawaii,15868,8135,1030
48257,Kaufman,Texas,10294,27491,559
40071,Kay,Oklahoma,4582,7859,548
31099,Kearney,Nebraska,605,2020,
20093,Kearny,Kansas,286,687,122
33005,Keene,Nebraska,6539,2900,141
31101,Keith,Nebraska,684,2516,
17093,Kendall,Illinois,20990,20442,3369
48259,Kendall,Texas,3382,16076,286
23019,Kenduskeag,Massachusetts,189,339,33
48261,Kenedy,Texas,57,111,3
23031,Kennebunk,Massachusetts,3792,2423,308
23031,Kennebunkport,Massachusetts,1261,871,98
55059,Kenosha,Wisconsin,34481,31512,2081
33015,Kensington,Nebraska,512,649,19
09005,Kent,Connecticut,930,544,97
24029,Kent,Maryland,2222,6370,102
26081,Kent,Michigan,141629,129988,8674
48263,Kent,Texas,34,299,4
19107,Keokuk,Hawaii,1294,2716,75
06029,Kern,California,83507,119870,
48265,Kerr,Texas,4268,17566,298
45055,Kershaw,South Carolina,9588,13881,28
55061,Kewaunee,Wisconsin,3572,5792,135
26083,Keweenaw,Michigan,571,707,38
31103,Keya Paha,Nebraska,43,347,
09015,Killingly,Connecticut,1926,3155,644
50021,Killington,Vermont,164,371,33
09007,Killingworth,Connecticut,1452,1932,251
31105,Kimball,Nebraska,263,1117,
48267,Kimble,Texas,161,1529,23
48269,King,Texas,6,120,1
23007,Kingfield,Massachusetts,319,326,43
40073,Kingfisher,Oklahoma,1064,3846,202
20095,Kingman,Kansas,891,1764,338
06031,Kings,California,12275,17976,
46077,Kingsbury,South Dakota,1111,1303,41
23021,Kingsbury Plt.,Massachusetts,8,13,2
33015,Kingston,Nebraska,1049,1751,36
48271,Kinney,Texas,290,890,11
08061,Kiowa,Colorado,94,638,35
20097,Kiowa,Kansas,436,1230,222
40075,Kiowa,Oklahoma,972,1645,97
50005,Kirby,Vermont,92,147,6
08063,Kit Carson,Colorado,547,2417,125
23031,Kittery,Massachusetts,3163,1381,271
27069,Kittson,Minnesota,1085,1149,100
41035,Klamath,Oregon,6301,19134,2821
48273,Kleberg,Texas,3629,4831,99
17095,Knox,Illinois,8292,7831,1577
23027,Knox,Massachusetts,124,220,24
31107,Knox,Nebraska,818,2781,
39083,Knox,Ohio,7126,14726,719
47093,Knox,Tennessee,68437,96006,2000
48275,Knox,Texas,217,866,11
27071,Koochiching,Minnesota,2541,2512,165
16055,Kootenai,Idaho,17620,38173,953
19109,Kossuth,Hawaii,2588,4642,135
55063,La Crosse,Wisconsin,32103,23537,1441
08067,La Plata,Colorado,15859,11727,798
48283,La Salle,Texas,725,728,7
48285,La Vaca,Texas,830,6856,45
20099,Labette,Kansas,2646,3273,422
27073,Lac Qui Parle,Minnesota,1461,1776,114
42069,Lackawanna,Pennsylvania,54237,28616,1060
33001,Laconia,Nebraska,2381,3726,87
05073,Lafayette,Arkansas,693,1395,43
12067,Lafayette,Florida,419,2364,42
55065,Lafayette,Wisconsin,3135,3324,105
23019,LaGrange,Massachusetts,97,120,22
06033,Lake,California,10869,10280,
08065,Lake,Colorado,1678,998,194
12069,Lake,Florida,60289,92633,2216
17097,Lake,Illinois,128603,109287,12849
26085,Lake,Michigan,1904,2602,194
27075,Lake,Minnesota,3264,2432,200
39085,Lake,Ohio,41355,50783,2947
41037,Lake,Oregon,476,2774,307
46079,Lake,South Dakota,2669,2483,55
47095,Lake,Tennessee,337,951,174
27077,Lake of the Woods,Minnesota,601,1171,61
23021,Lake View Plt.,Massachusetts,31,40,3
23019,Lakeville,Massachusetts,17,30,7
01075,Lamar,Alabama,974,4399,4
13171,Lamar,Georgia,2195,5105,57
48277,Lamar,Texas,3231,13103,200
48279,Lamb,Texas,629,2785,35
23009,Lamoine,Massachusetts,459,435,69
48281,Lampasas,Texas,1343,6073,101
31109,Lancaster,Nebraska,64946,51560,
33007,Lancaster,Nebraska,547,657,17
42071,Lancaster,Pennsylvania,96040,102229,3955
45057,Lancaster,South Carolina,13297,19554,21
33009,Landaff,Nebraska,82,120,4
50003,Landgrove,Vermont,39,59,2
20101,Lane,Kansas,174,437,108
41039,Lane,Oregon,96841,67737,12594
33019,Langdon,Nebraska,136,169,6
55067,Langlade,Wisconsin,2825,5712,728
13173,Lanier,Georgia,762,1910,9
26087,Lapeer,Michigan,14798,23209,1365
56021,Laramie,Wyoming,11196,20052,1454
08069,Larimer,Colorado,98361,75002,6273
08071,Las Animas,Colorado,2949,3008,282
17099,LaSalle,Illinois,17397,19034,3170
06035,Lassen,California,2043,6973,
16057,Latah,Idaho,8981,6803,213
40077,Latimer,Oklahoma,1125,1774,118
01077,Lauderdale,Alabama,10222,20692,
47097,Lauderdale,Tennessee,2543,4026,99
13175,Laurens,Georgia,6375,12484,93
45059,Laurens,South Carolina,7415,12899,34
01079,Lawrence,Alabama,3796,8181,25
05075,Lawrence,Arkansas,908,3584,177
17101,Lawrence,Illinois,1380,2589,299
39087,Lawrence,Ohio,6557,13510,482
42073,Lawrence,Pennsylvania,15035,16714,492
46081,Lawrence,South Dakota,4675,5984,239
47099,Lawrence,Tennessee,3048,9834,72
27079,Le Sueur,Minnesota,5533,6827,444
20103,Leavenworth,Kansas,11802,12379,2159
09011,Lebanon,Connecticut,1290,1787,417
23031,Lebanon,Massachusetts,782,1369,147
33009,Lebanon,Nebraska,4070,1908,75
42075,Lebanon,Pennsylvania,20159,28096,853
09011,Ledyard,Connecticut,2683,3074,609
01081,Lee,Alabama,20021,29238,74
05077,Lee,Arkansas,1130,947,42
12071,Lee,Florida,111172,174085,4320
13177,Lee,Georgia,3356,10120,79
19111,Lee,Hawaii,6387,5973,278
17103,Lee,Illinois,4995,6056,1473
23019,Lee,Massachusetts,115,260,21
33017,Lee,Nebraska,1348,897,29
45061,Lee,South Carolina,4190,2174,4
48287,Lee,Texas,1129,4650,57
23001,Leeds,Massachusetts,372,565,85
26089,Leelanau,Michigan,7264,6630,308
40079,LeFlore,Oklahoma,4467,8009,327
42077,Lehigh,Pennsylvania,77248,49071,2287
50001,Leicester,Vermont,100,270,21
16059,Lemhi,Idaho,883,2470,82
50009,Lemington,Vermont,7,32,2
33019,Lempster,Nebraska,184,311,5
26091,Lenawee,Michigan,17624,21225,1203
12073,Leon,Florida,88764,49942,1328
48289,Leon,Texas,751,5781,51
23019,Levant,Massachusetts,358,754,61
12075,Levy,Florida,4718,12084,287
16061,Lewis,Idaho,326,1051,20
47101,Lewis,Tennessee,1048,2969,28
23001,Lewiston,Massachusetts,7056,5497,975
45063,Lexington,South Carolina,36854,62544,153
12077,Liberty,Florida,527,2060,95
13179,Liberty,Georgia,9696,5557,115
23027,Liberty,Massachusetts,206,205,42
48291,Liberty,Texas,3816,16527,203
39089,Licking,Ohio,25168,41647,1893
23031,Limerick,Massachusetts,546,691,100
01083,Limestone,Alabama,10421,23213,53
23003,Limestone,Massachusetts,218,339,71
48293,Limestone,Texas,1535,5330,52
23031,Limington,Massachusetts,561,988,85
05079,Lincoln,Arkansas,771,2227,41
08073,Lincoln,Colorado,358,1619,97
13181,Lincoln,Georgia,1188,2756,25
16063,Lincoln,Idaho,419,1022,47
20105,Lincoln,Kansas,383,769,100
23019,Lincoln,Massachusetts,660,1114,116
27081,Lincoln,Minnesota,1049,1326,56
31111,Lincoln,Nebraska,3174,9345,
33009,Lincoln,Nebraska,296,340,12
40081,Lincoln,Oklahoma,3418,7323,535
41041,Lincoln,Oregon,12610,9884,1725
44007,Lincoln,Rhode Island,4193,4002,996
46083,Lincoln,South Dakota,11109,12894,203
47103,Lincoln,Tennessee,2105,8110,273
50001,Lincoln,Vermont,396,340,19
55069,Lincoln,Wisconsin,5335,7865,310
56023,Lincoln,Wyoming,1155,5511,506
23017,Lincoln Plt.,Massachusetts,11,16,2
23027,Lincolnville,Massachusetts,833,470,66
19113,Linn,Hawaii,56767,42449,2886
20107,Linn,Kansas,1091,2401,275
41043,Linn,Oregon,16461,33051,5150
23003,Linneus,Massachusetts,59,251,31
48295,Lipscomb,Texas,109,947,8
09011,Lisbon,Connecticut,703,999,200
23001,Lisbon,Massachusetts,1536,2060,325
33009,Lisbon,Nebraska,213,281,19
09005,Litchfield,Connecticut,1664,2412,357
23011,Litchfield,Massachusetts,638,932,124
33011,Litchfield,Nebraska,1269,2346,35
44005,Little Compton,Rhode Island,1098,658,184
05081,Little River,Arkansas,1014,2820,91
23003,Littleton,Massachusetts,85,250,36
33009,Littleton,Nebraska,975,1206,53
48297,Live Oak,Texas,504,3114,29
23001,Livermore,Massachusetts,435,581,86
23001,Livermore Falls,Massachusetts,492,466,92
17105,Livingston,Illinois,3345,7431,1228
26093,Livingston,Michigan,39187,55842,2549
48299,Llano,Texas,1751,8287,138
05083,Logan,Arkansas,1041,4303,184
08075,Logan,Colorado,1867,6349,372
17107,Logan,Illinois,2546,5840,1622
20109,Logan,Kansas,255,785,122
31113,Logan,Nebraska,28,307,
39091,Logan,Ohio,3989,11823,668
40083,Logan,Oklahoma,5371,9847,641
33015,Londonderry,Nebraska,4300,6354,113
50025,Londonderry,Vermont,311,454,49
13183,Long,Georgia,1371,2591,36
23005,Long Island,Massachusetts,104,50,5
05085,Lonoke,Arkansas,4171,15791,651
39093,Lorain,Ohio,58846,52268,3444
06037,Los Angeles,California,2114699,826402,
33013,Loudon,Nebraska,860,1675,37
47105,Loudon,Tennessee,5181,16245,221
19115,Louisa,Hawaii,1469,2288,71
31115,Loup,Nebraska,57,250,
40085,Love,Oklahoma,808,1902,59
23017,Lovell,Massachusetts,298,281,43
48301,Loving,Texas,9,47,0
23019,Lowell,Massachusetts,45,140,9
50019,Lowell,Vermont,76,224,17
01085,Lowndes,Alabama,3487,1555,4
13185,Lowndes,Georgia,15024,20488,241
48303,Lubbock,Texas,27266,61775,2133
23029,Lubec,Massachusetts,410,243,38
19117,Lucas,Hawaii,1172,2335,75
39095,Lucas,Ohio,90232,57004,5294
26095,Luce,Michigan,851,1469,100
23003,Ludlow,Massachusetts,55,105,12
50027,Ludlow,Vermont,300,526,70
13187,Lumpkin,Georgia,2228,9157,173
50009,Lunenburg,Vermont,85,286,25
42079,Luzerne,Pennsylvania,55734,50701,1388
42081,Lycoming,Pennsylvania,14727,25570,728
23031,Lyman,Massachusetts,876,1117,137
33009,Lyman,Nebraska,127,125,5
46085,Lyman,South Dakota,682,691,27
09011,Lyme,Connecticut,756,617,106
33009,Lyme,Nebraska,772,244,5
33011,Lyndeborough,Nebraska,359,443,18
50005,Lyndon,Vermont,439,1172,68
48305,Lynn,Texas,302,1380,14
19119,Lyon,Hawaii,853,4281,53
20111,Lyon,Kansas,5679,3920,1300
27083,Lyon,Minnesota,4143,5468,345
23029,Machias,Massachusetts,383,288,43
23029,Machiasport,Massachusetts,210,179,17
26097,Mackinac,Michigan,2345,3229,142
26099,Macomb,Michigan,181603,169073,9550
01087,Macon,Alabama,5882,1376,2
13193,Macon,Georgia,2652,1556,9
17115,Macon,Illinois,14961,20316,3646
47111,Macon,Tennessee,1246,5078,49
17117,Macoupin,Illinois,6469,7872,3777
23003,Macwahoc Plt.,Massachusetts,9,19,1
23003,Madawaska,Massachusetts,1004,651,121
33017,Madbury,Nebraska,533,451,17
06039,Madera,California,15037,23488,
01089,Madison,Alabama,65522,75874,244
05087,Madison,Arkansas,1283,4151,142
09009,Madison,Connecticut,4442,5034,655
12079,Madison,Florida,3235,4345,45
13195,Madison,Georgia,2418,9181,100
19121,Madison,Hawaii,2739,4754,165
16065,Madison,Idaho,1520,6887,366
17119,Madison,Illinois,46374,48138,8803
23025,Madison,Massachusetts,766,953,119
31119,Madison,Nebraska,2559,7906,
33003,Madison,Nebraska,620,606,13
39097,Madison,Ohio,4371,9084,407
47113,Madison,Tennessee,13759,18722,372
48313,Madison,Texas,722,3081,29
23017,Magalloway Plt.,Massachusetts,6,8,1
19123,Mahaska,Hawaii,2409,6007,180
27087,Mahnomen,Minnesota,992,823,92
39099,Mahoning,Ohio,49740,38689,2290
50009,Maidstone,Vermont,24,77,1
40093,Major,Oklahoma,470,2177,99
41045,Malheur,Oregon,2159,6000,811
12081,Manatee,Florida,67629,93246,2474
09003,Manchester,Connecticut,11488,7529,2236
23011,Manchester,Massachusetts,658,707,58
33011,Manchester,Nebraska,17130,19147,642
50003,Manchester,Vermont,880,1122,93
26101,Manistee,Michigan,5420,5928,369
55071,Manitowoc,Wisconsin,13513,21360,683
09013,Mansfield,Connecticut,6167,1914,749
23003,Mapleton,Massachusetts,273,575,67
55073,Marathon,Wisconsin,24057,36886,1201
01091,Marengo,Alabama,4735,4029,5
23009,Mariaville,Massachusetts,90,132,14
06041,Marin,California,103671,26750,
55075,Marinette,Wisconsin,6193,10916,296
01093,Marion,Alabama,1877,8021,17
05089,Marion,Arkansas,1027,3959,177
12083,Marion,Florida,57392,94901,2568
13197,Marion,Georgia,1037,1872,22
19125,Marion,Hawaii,5249,9479,323
17121,Marion,Illinois,4194,7358,1051
20115,Marion,Kansas,1785,2564,513
39101,Marion,Ohio,7176,12631,785
41047,Marion,Oregon,55238,63323,8417
45067,Marion,South Carolina,6450,3963,8
47115,Marion,Tennessee,2806,6327,98
48315,Marion,Texas,939,2553,33
06043,Mariposa,California,3183,5043,
45069,Marlboro,South Carolina,4594,3166,7
50025,Marlboro,Vermont,387,115,27
09003,Marlborough,Connecticut,1254,1652,292
33005,Marlborough,Nebraska,604,318,13
33005,Marlow,Nebraska,181,178,12
26103,Marquette,Michigan,17173,11963,866
55077,Marquette,Wisconsin,2911,4143,141
23003,Mars Hill,Massachusetts,149,410,32
01095,Marshall,Alabama,5193,22031,70
19127,Marshall,Hawaii,7095,7243,314
17123,Marshall,Illinois,1428,2763,476
20117,Marshall,Kansas,1449,1581,458
27089,Marshall,Minnesota,1436,2512,140
40095,Marshall,Oklahoma,1351,2943,121
46091,Marshall,South Dakota,1093,853,31
47117,Marshall,Tennessee,2891,7074,66
23029,Marshfield,Massachusetts,104,132,5
50023,Marshfield,Vermont,320,373,26
12085,Martin,Florida,29133,47820,770
27091,Martin,Minnesota,3232,5190,307
48317,Martin,Texas,229,1303,14
23003,Masardis,Massachusetts,30,50,9
17125,Mason,Illinois,1790,2599,805
26105,Mason,Michigan,5823,7420,467
33011,Mason,Nebraska,269,407,12
48319,Mason,Texas,333,1605,21
17127,Massac,Illinois,1527,3363,462
48321,Matagorda,Texas,2673,7705,106
23013,Matinicus Isle Plt.,Massachusetts,28,11,6
23019,Mattawamkeag,Massachusetts,99,161,24
15009,Maui,Hawaii,32142,14702,2469
47119,Maury,Tennessee,11149,21297,284
48323,Maverick,Texas,6940,3495,126
23019,Maxfield,Massachusetts,15,28,1
40097,Mayes,Oklahoma,4604,7837,486
40087,McClain,Oklahoma,4286,9021,497
46087,McCook,South Dakota,1083,1375,39
45065,McCormick,South Carolina,2103,2327,1
48307,McCulloch,Texas,368,2275,33
40089,McCurtain,Oklahoma,2211,5178,178
17109,McDonough,Illinois,4196,4798,1162
13189,McDuffie,Georgia,3427,5323,42
17111,McHenry,Illinois,48633,60646,6935
13191,McIntosh,Georgia,2161,3218,29
40091,McIntosh,Oklahoma,2785,3612,223
42083,McKean,Pennsylvania,3899,8512,182
17113,McLean,Illinois,29364,32501,5411
48309,McLennan,Texas,24734,49195,1079
27085,McLeod,Minnesota,5241,9065,596
47107,McMinn,Tennessee,3382,12268,174
48311,McMullen,Texas,33,395,1
47109,McNairy,Tennessee,1825,6201,148
20113,McPherson,Kansas,4440,5832,1077
31117,McPherson,Nebraska,45,211,
46089,McPherson,South Dakota,309,729,16
20119,Meade,Kansas,311,914,169
46093,Meade,South Dakota,3559,6413,256
23001,Mechanic Falls,Massachusetts,450,670,131
26107,Mecosta,Michigan,6408,8686,560
23029,Meddybemps,Massachusetts,29,55,6
23021,Medford,Massachusetts,35,60,10
39103,Medina,Ohio,29529,43650,2182
48325,Medina,Texas,3964,12057,166
23019,Medway,Massachusetts,189,349,38
27093,Meeker,Minnesota,3584,6325,398
39105,Meigs,Ohio,2290,5383,192
47121,Meigs,Tennessee,846,2920,40
46095,Mellette,South Dakota,395,299,17
17129,Menard,Illinois,1619,3049,711
48327,Menard,Texas,130,646,4
06045,Mendocino,California,22152,11255,
50021,Mendon,Vermont,154,374,24
26109,Menominee,Michigan,3528,5030,226
55078,Menominee,Wisconsin,866,233,33
06047,Merced,California,30783,28424,
17131,Mercer,Illinois,2546,3658,700
23025,Mercer,Massachusetts,155,192,18
39107,Mercer,Ohio,3161,13697,476
42085,Mercer,Pennsylvania,18200,22211,689
33001,Meredith,Nebraska,1216,1976,42
09009,Meriden,Connecticut,9240,7878,1633
13199,Meriwether,Georgia,3501,5093,56
31121,Merrick,Nebraska,682,2695,
23003,Merrill,Massachusetts,30,57,4
33011,Merrimack,Nebraska,4885,6535,156
08077,Mesa,Colorado,23873,41193,2500
23017,Mexico,Massachusetts,474,413,90
20121,Miami,Kansas,4842,7160,1098
39109,Miami,Ohio,9115,25106,1371
12086,Miami-Dade,Florida,478958,311581,8485
09009,Middlebury,Connecticut,1246,2451,229
50001,Middlebury,Vermont,1944,1453,88
09007,Middlefield,Connecticut,890,1239,221
50023,Middlesex,Vermont,468,488,29
33017,Middleton,Nebraska,217,480,11
09007,Middletown,Connecticut,9814,6526,1837
44005,Middletown,Rhode Island,3589,1918,618
50021,Middletown Springs,Vermont,168,256,24
26111,Midland,Michigan,16238,21215,1052
48329,Midland,Texas,8101,34049,692
42087,Mifflin,Pennsylvania,4127,9408,210
48331,Milam,Texas,1795,6080,115
33007,Milan,Nebraska,228,328,5
23029,Milbridge,Massachusetts,239,241,28
09009,Milford,Connecticut,10753,12650,1415
23019,Milford,Massachusetts,687,628,84
33011,Milford,Nebraska,2816,3447,137
27095,Mille Lacs,Minnesota,3927,6292,498
05091,Miller,Arkansas,2841,8393,197
13201,Miller,Georgia,502,1803,10
23019,Millinocket,Massachusetts,912,951,140
19129,Mills,Hawaii,2191,3945,189
48333,Mills,Texas,206,1790,18
33007,Millsfield,Nebraska,3,16,0
23021,Milo,Massachusetts,354,462,53
33017,Milton,Nebraska,556,1143,30
50007,Milton,Vermont,1086,3267,121
55079,Milwaukee,Wisconsin,262126,124055,7696
46097,Miner,South Dakota,570,523,12
08079,Mineral,Colorado,259,319,24
16067,Minidoka,Idaho,1179,3849,127
46099,Minnehaha,South Dakota,37450,32355,876
23001,Minot,Massachusetts,445,831,86
26113,Missaukee,Michigan,1759,4641,166
05093,Mississippi,Arkansas,3660,6429,366
13205,Mitchell,Georgia,3245,4187,23
19131,Mitchell,Hawaii,1704,2711,112
20123,Mitchell,Kansas,876,1375,248
48335,Mitchell,Texas,298,1595,14
01097,Mobile,Alabama,63656,69671,158
06049,Modoc,California,820,2628,
08081,Moffat,Colorado,946,4228,203
23015,Monhegan Plt.,Massachusetts,45,7,9
50001,Monkton,Vermont,425,641,31
23011,Monmouth,Massachusetts,816,1042,159
06051,Mono,California,2706,2147,
19133,Monona,Hawaii,1171,2556,70
01099,Monroe,Alabama,3881,5038,
05095,Monroe,Arkansas,1104,1493,43
09001,Monroe,Connecticut,3426,5325,456
12087,Monroe,Florida,17176,18509,448
13207,Monroe,Georgia,3516,9308,114
19135,Monroe,Hawaii,1061,2053,47
17133,Monroe,Illinois,5291,9348,931
23027,Monroe,Massachusetts,412,421,46
26115,Monroe,Michigan,27413,32336,1790
