fipscode,county,state,dem_votes,rep_votes,other_votes
19015,Boone,Iowa,4718,5537,536
19017,Bremer,Iowa,4088,5525,247
19019,Buchanan,Iowa,3788,3889,273
19021,Buena Vista,Iowa,1741,3633,239
19023,Butler,Iowa,1969,3485,245
19025,Calhoun,Iowa,1432,2366,220
19027,Carroll,Iowa,3410,4642,264
19029,Cass,Iowa,1616,3424,200
19031,Cedar,Iowa,3005,3870,221
19033,Cerro Gordo,Iowa,8369,8470,543
19035,Cherokee,Iowa,1575,3003,168
19037,Chickasaw,Iowa,2230,2555,176
19039,Clarke,Iowa,1318,2195,210
19041,Clay,Iowa,1796,3831,165
19043,Clayton,Iowa,3096,3662,250
19045,Clinton,Iowa,8204,8524,558
19047,Crawford,Iowa,1669,3309,162
19049,Dallas,Iowa,9242,15103,1239
19051,Davis,Iowa,1185,1698,226
19053,Decatur,Iowa,1074,1685,156
19055,Delaware,Iowa,2881,3905,193
19057,Des Moines,Iowa,7276,7219,456
19059,Dickinson,Iowa,2521,4600,154
19061,Dubuque,Iowa,16990,16237,683
19063,Emmet,Iowa,1342,2113,116
19065,Fayette,Iowa,3546,4136,257
19067,Floyd,Iowa,2963,2900,219
19069,Franklin,Iowa,1329,2297,220
19071,Fremont,Iowa,939,1646,77
19073,Greene,Iowa,1532,2088,181
19075,Grundy,Iowa,1568,3446,271
19077,Guthrie,Iowa,1688,2591,303
19079,Hamilton,Iowa,2480,3450,304
19081,Hancock,Iowa,1521,2960,197
19083,Hardin,Iowa,2436,3842,384
19085,Harrison,Iowa,1770,3370,156
19087,Henry,Iowa,2396,4209,681
19089,Howard,Iowa,1636,1693,109
19091,Humboldt,Iowa,1397,2373,169
19093,Ida,Iowa,742,1852,89
19095,Iowa,Iowa,2516,3693,352
19097,Jackson,Iowa,3451,3770,255
19099,Jasper,Iowa,6351,7727,939
19101,Jefferson,Iowa,3412,2949,368
19103,Johnson,Iowa,31862,17967,1896
19105,Jones,Iowa,3471,3971,293
19107,Keokuk,Iowa,1276,2387,251
19109,Kossuth,Iowa,2470,4057,241
19111,Lee,Iowa,5781,5600,484
19113,Linn,Iowa,40739,37222,2284
19115,Louisa,Iowa,1246,2013,140
19117,Lucas,Iowa,1295,2063,222
19119,Lyon,Iowa,889,4054,111
19121,Madison,Iowa,2444,3894,473
19123,Mahaska,Iowa,2449,5430,562
19125,Marion,Iowa,4278,7946,816
19127,Marshall,Iowa,6344,7116,843
19129,Mills,Iowa,1621,3111,152
19131,Mitchell,Iowa,1783,2622,107
19133,Monona,Iowa,1245,2208,97
19135,Monroe,Iowa,1125,1650,128
19137,Montgomery,Iowa,1018,2565,92
19139,Muscatine,Iowa,5817,7057,452
19141,O'Brien,Iowa,1214,4143,147
19143,Osceola,Iowa,509,1873,62
19145,Page,Iowa,1191,3526,119
19147,Palo Alto,Iowa,1455,2270,184
19149,Plymouth,Iowa,2139,6452,236
19151,Pocahontas,Iowa,1008,1874,155
19153,Polk,Iowa,76234,76772,7954
19155,Pottawattamie,Iowa,9743,15963,905
19157,Poweshiek,Iowa,3395,3715,380
19159,Ringgold,Iowa,790,1271,90
19161,Sac,Iowa,1292,2471,174
19163,Scott,Iowa,26078,29061,1574
19165,Shelby,Iowa,1127,2913,141
19167,Sioux,Iowa,1385,11238,200
19169,Story,Iowa,15795,14729,1813
19171,Tama,Iowa,2804,3324,377
19173,Taylor,Iowa,834,1607,98
19175,Union,Iowa,1800,2790,214
19177,Van Buren,Iowa,1065,1628,190
19179,Wapello,Iowa,5501,5611,688
19181,Warren,Iowa,8431,10653,1120
19183,Washington,Iowa,3391,4935,428
19185,Wayne,Iowa,756,1461,121
19187,Webster,Iowa,5596,7010,570
19189,Winnebago,Iowa,1527,2802,118
19191,Winneshiek,Iowa,3723,4272,219
19193,Woodbury,Iowa,12079,17990,1064
19195,Worth,Iowa,1452,1659,88
19197,Wright,Iowa,1756,2945,199
23001,Androscoggin,Maine,6838,18007,17031
23003,Aroostook,Maine,5307,11353,10092
23005,Cumberland,Maine,27097,38984,62340
23007,Franklin,Maine,2571,5877,5256
23009,Hancock,Maine,4445,9056,12222
23011,Kennebec,Maine,11406,23567,19248
23013,Knox,Maine,3970,6830,7901
23015,Lincoln,Maine,3304,7196,7255
23017,Oxford,Maine,4659,10281,11060
23019,Penobscot,Maine,8253,25721,26533
23021,Piscataquis,Maine,837,3724,3125
23023,Sagadahoc,Maine,3330,6495,7623
23025,Somerset,Maine,2703,9994,7771
23027,Waldo,Maine,3053,7088,7448
23029,Washington,Maine,1858,5586,5502
23031,York,Maine,19456,28103,34811
24001,Allegany,Maryland,7933,13394,779
24003,Anne Arundel,Maryland,88161,110002,4566
24510,Baltimore City,Maryland,133068,26073,3036
24005,Baltimore,Maryland,141802,140476,5657
24009,Calvert,Maryland,13864,17444,668
24011,Caroline,Maryland,3185,6571,278
24013,Carroll,Maryland,16733,45357,1672
24015,Cecil,Maryland,10833,18273,1034
24017,Charles,Maryland,28818,17531,619
24019,Dorchester,Maryland,4756,6780,252
24021,Frederick,Maryland,32222,41410,1949
24023,Garrett,Maryland,2530,6972,226
24025,Harford,Maryland,31220,61068,2257
24027,Howard,Maryland,58215,47642,1860
24029,Kent,Maryland,3574,4485,181
24031,Montgomery,Maryland,198950,89108,3815
24033,Prince George's,Maryland,203957,26156,1723
24035,Queen Anne's,Maryland,6278,13238,350
24037,St. Mary's,Maryland,12990,17804,848
24039,Somerset,Maryland,3198,4318,179
24041,Talbot,Maryland,6331,9707,308
24043,Washington,Maryland,15155,23651,1511
24045,Wicomico,Maryland,12661,16325,704
24047,Worcester,Maryland,8527,12534,421
25001,Barnstable,Massachusetts,47124,50609,8930
25003,Berkshire,Massachusetts,30269,9266,3006
25005,Bristol,Massachusetts,81059,73220,17340
25007,Dukes,Massachusetts,4908,2757,744
25009,Essex,Massachusetts,116360,127964,22827
25011,Franklin,Massachusetts,17068,6838,3868
25013,Hampden,Massachusetts,62816,54653,19417
25015,Hampshire,Massachusetts,33317,15994,7246
25017,Middlesex,Massachusetts,283221,226272,43886
25019,Nantucket,Massachusetts,2454,1846,412
25021,Norfolk,Massachusetts,119806,119850,31489
25023,Plymouth,Massachusetts,74355,96592,21512
25025,Suffolk,Massachusetts,125961,46822,13377
25027,Worcester,Massachusetts,113565,132183,26183
26001,Alcona,Michigan,1518,2896,155
26003,Alger,Michigan,1559,2075,143
26005,Allegan,Michigan,9438,26990,895
26007,Alpena,Michigan,3982,5753,333
26009,Antrim,Michigan,2753,7295,288
26011,Arenac,Michigan,1825,3521,159
26013,Baraga,Michigan,983,1578,92
26015,Barry,Michigan,5243,15300,470
26017,Bay,Michigan,15147,23622,868
26019,Benzie,Michigan,2625,4709,222
26021,Berrien,Michigan,16178,28519,1123
26023,Branch,Michigan,3306,9183,290
26025,Calhoun,Michigan,14572,25967,809
26027,Cass,Michigan,4661,8879,411
26029,Charlevoix,Michigan,2918,7048,283
26031,Cheboygan,Michigan,3016,6775,285
26033,Chippewa,Michigan,4261,7114,345
26035,Clare,Michigan,3018,6078,279
26037,Clinton,Michigan,9239,18425,466
26039,Crawford,Michigan,1477,3233,171
26041,Delta,Michigan,5122,7558,397
26043,Dickinson,Michigan,3134,5910,266
26045,Eaton,Michigan,15899,24927,921
26047,Emmet,Michigan,3632,9183,368
26049,Genesee,Michigan,68708,62589,2635
26051,Gladwin,Michigan,2986,5756,247
26053,Gogebic,Michigan,2627,2511,176
26055,Grand Traverse,Michigan,9395,23541,879
26057,Gratiot,Michigan,3537,7234,253
26059,Hillsdale,Michigan,3675,10055,388
26061,Houghton,Michigan,4479,7295,397
26063,Huron,Michigan,3347,8453,297
26065,Ingham,Michigan,42961,43181,1927
26067,Ionia,Michigan,4754,13269,358
26069,Iosco,Michigan,3435,5943,287
26071,Iron,Michigan,1825,2516,154
26073,Isabella,Michigan,5776,9865,345
26075,Jackson,Michigan,16947,31914,961
26077,Kalamazoo,Michigan,30499,46823,1535
26079,Kalkaska,Michigan,1467,4096,245
26081,Kent,Michigan,57142,134019,3448
26083,Keweenaw,Michigan,374,691,33
26085,Lake,Michigan,1354,2220,98
26087,Lapeer,Michigan,9072,19771,752
26089,Leelanau,Michigan,3655,7467,278
26091,Lenawee,Michigan,11284,19611,769
26093,Livingston,Michigan,15994,51560,1147
26095,Luce,Michigan,615,1285,50
26097,Mackinac,Michigan,1511,3129,119
26099,Macomb,Michigan,98675,164660,5365
26101,Manistee,Michigan,3352,5513,282
26103,Marquette,Michigan,10301,10690,727
26105,Mason,Michigan,3152,6871,239
26107,Mecosta,Michigan,3485,8079,268
26109,Menominee,Michigan,2797,4114,234
26111,Midland,Michigan,8041,20262,615
26113,Missaukee,Michigan,1105,4057,127
26115,Monroe,Michigan,17917,28911,1139
26117,Montcalm,Michigan,5237,12170,433
26119,Montmorency,Michigan,1113,2625,136
26121,Muskegon,Michigan,22552,27567,1006
26123,Newaygo,Michigan,4101,10503,364
26125,Oakland,Michigan,173615,272040,6982
26127,Oceana,Michigan,2549,5710,175
26129,Ogemaw,Michigan,2442,4866,248
26131,Ontonagon,Michigan,1176,1585,124
26133,Osceola,Michigan,1901,5518,229
26135,Oscoda,Michigan,896,2079,135
26137,Otsego,Michigan,2349,6130,238
26139,Ottawa,Michigan,17534,71847,1437
26141,Presque Isle,Michigan,1892,3427,163
26143,Roscommon,Michigan,3157,6450,306
26145,Saginaw,Michigan,29008,37920,1159
26147,St. Clair,Michigan,16425,34503,1340
26149,St. Joseph,Michigan,4126,10794,374
26151,Sanilac,Michigan,3453,9576,309
26153,Schoolcraft,Michigan,1285,1787,104
26155,Shiawassee,Michigan,8595,14245,546
26157,Tuscola,Michigan,5850,12314,455
26159,Van Buren,Michigan,7264,13985,581
26161,Washtenaw,Michigan,59829,58029,2147
26163,Wayne,Michigan,316514,201424,7812
26165,Wexford,Michigan,2707,7251,320
27001,Aitkin,Minnesota,3242,3081,1020
27003,Anoka,Minnesota,50669,64826,15671
27005,Becker,Minnesota,4433,5882,1476
27007,Beltrami,Minnesota,7526,6531,1917
27009,Benton,Minnesota,4844,6989,1893
27011,Big Stone,Minnesota,995,909,287
27013,Blue Earth,Minnesota,9706,9216,3492
27015,Brown,Minnesota,3263,5443,1670
27017,Carlton,Minnesota,8010,4274,1359
27019,Carver,Minnesota,10249,21589,5161
27021,Cass,Minnesota,4872,6355,1695
27023,Chippewa,Minnesota,2194,1940,725
27025,Chisago,Minnesota,8131,11694,2933
27027,Clay,Minnesota,8512,8025,2445
27029,Clearwater,Minnesota,1419,1709,373
27031,Cook,Minnesota,1623,856,328
27033,Cottonwood,Minnesota,1655,2257,691
27035,Crow Wing,Minnesota,10559,13442,3381
27037,Dakota,Minnesota,63066,76211,22692
27039,Dodge,Minnesota,2579,4117,1181
27041,Douglas,Minnesota,5371,8036,2154
27043,Faribault,Minnesota,2407,3121,983
27045,Fillmore,Minnesota,3535,3648,1149
27047,Freeborn,Minnesota,6490,5285,1572
27049,Goodhue,Minnesota,7247,9178,2956
27051,Grant,Minnesota,1279,1297,445
27053,Hennepin,Minnesota,237998,168522,61846
27055,Houston,Minnesota,3187,3774,763
27057,Hubbard,Minnesota,3624,4888,1212
27059,Isanti,Minnesota,5247,7905,1639
27061,Itasca,Minnesota,10379,7041,2185
27063,Jackson,Minnesota,1603,2061,647
27065,Kanabec,Minnesota,2580,3173,758
27067,Kandiyohi,Minnesota,6751,8041,2521
27069,Kittson,Minnesota,1047,713,201
27071,Koochiching,Minnesota,2880,1653,520
27073,Lac qui Parle,Minnesota,1618,1391,589
27075,Lake,Minnesota,3251,1768,529
27077,Lake of the Woods,Minnesota,750,858,236
27079,Le Sueur,Minnesota,4224,5420,1890
27081,Lincoln,Minnesota,1012,1070,344
27083,Lyon,Minnesota,3261,4153,1493
27087,Mahnomen,Minnesota,1023,641,233
27089,Marshall,Minnesota,2028,1708,469
27091,Martin,Minnesota,2733,4757,1175
27085,McLeod,Minnesota,3967,7365,2064
27093,Meeker,Minnesota,3312,4897,1622
27095,Mille Lacs,Minnesota,3893,4934,1330
27097,Morrison,Minnesota,4240,6776,1754
27099,Mower,Minnesota,7371,5038,1745
27101,Murray,Minnesota,1497,1674,573
27103,Nicollet,Minnesota,5759,5433,2097
27105,Nobles,Minnesota,2270,2794,877
27107,Norman,Minnesota,1455,872,300
27109,Olmsted,Minnesota,20813,25228,8986
27111,Otter Tail,Minnesota,8702,13295,2825
27113,Pennington,Minnesota,2082,2120,535
27115,Pine,Minnesota,4720,4927,1219
27117,Pipestone,Minnesota,1162,1988,370
27119,Polk,Minnesota,4797,4763,1175
27121,Pope,Minnesota,2181,2270,787
27123,Ramsey,Minnesota,105498,61412,25136
27125,Red Lake,Minnesota,762,655,165
27127,Redwood,Minnesota,1859,3220,973
27129,Renville,Minnesota,2288,2759,1264
27131,Rice,Minnesota,10382,9740,3181
27133,Rock,Minnesota,1264,2017,371
27135,Roseau,Minnesota,2577,3218,705
27137,St. Louis,Minnesota,52312,24187,8136
27139,Scott,Minnesota,14455,26806,6446
27141,Sherburne,Minnesota,10106,18890,3914
27143,Sibley,Minnesota,1760,3128,1047
27145,Stearns,Minnesota,19929,27816,7599
27147,Steele,Minnesota,5393,6973,2245
27149,Stevens,Minnesota,1932,1942,514
27151,Swift,Minnesota,2101,1650,685
27153,Todd,Minnesota,3411,4734,1147
27155,Traverse,Minnesota,819,689,259
27157,Wabasha,Minnesota,3272,4341,1300
27159,Wadena,Minnesota,1922,2906,586
27161,Waseca,Minnesota,2853,3577,1396
27163,Washington,Minnesota,40132,49141,13981
27165,Watonwan,Minnesota,1632,1894,682
27167,Wilkin,Minnesota,825,1249,333
27169,Winona,Minnesota,8275,7950,1905
27171,Wright,Minnesota,14533,27916,5532
27173,Yellow Medicine,Minnesota,1647,1830,667
31001,Adams,Nebraska,1823,6321,0
31003,Antelope,Nebraska,376,2227,0
31005,Arthur,Nebraska,25,172,0
31007,Banner,Nebraska,56,288,0
31009,Blaine,Nebraska,33,252,0
31011,Boone,Nebraska,314,1487,0
31013,Box Butte,Nebraska,765,2325,0
31015,Boyd,Nebraska,125,698,0
31017,Brown,Nebraska,181,1141,0
31019,Buffalo,Nebraska,2298,9700,0
31021,Burt,Nebraska,636,1960,0
31023,Butler,Nebraska,545,1945,0
31025,Cass,Nebraska,1789,5797,0
31027,Cedar,Nebraska,496,2606,0
31029,Chase,Nebraska,186,1400,0
31031,Cherry,Nebraska,303,1835,0
31033,Cheyenne,Nebraska,507,2665,0
31035,Clay,Nebraska,329,1861,0
31037,Colfax,Nebraska,346,1512,0
31039,Cuming,Nebraska,389,2375,0
31041,Custer,Nebraska,658,3532,0
31043,Dakota,Nebraska,1197,2840,0
31045,Dawes,Nebraska,595,2109,0
31047,Dawson,Nebraska,754,4138,0
31049,Deuel,Nebraska,126,648,0
31051,Dixon,Nebraska,370,1369,0
31053,Dodge,Nebraska,1585,7247,0
31055,Douglas,Nebraska,41429,82922,0
31057,Dundy,Nebraska,117,694,0
31059,Fillmore,Nebraska,372,1537,0
31061,Franklin,Nebraska,262,844,0
31063,Frontier,Nebraska,144,848,0
31065,Furnas,Nebraska,300,1546,0
31067,Gage,Nebraska,2372,5090,0
31069,Garden,Nebraska,132,670,0
31071,Garfield,Nebraska,127,749,0
31073,Gosper,Nebraska,125,599,0
31075,Grant,Nebraska,25,267,0
31077,Greeley,Nebraska,287,891,0
31079,Hall,Nebraska,2876,9592,0
31081,Hamilton,Nebraska,436,2557,0
31083,Harlan,Nebraska,319,1248,0
31085,Hayes,Nebraska,70,385,0
31087,Hitchcock,Nebraska,228,1009,0
31089,Holt,Nebraska,458,3162,0
31091,Hooker,Nebraska,54,294,0
31093,Howard,Nebraska,543,1684,0
31095,Jefferson,Nebraska,536,1698,0
31097,Johnson,Nebraska,504,1285,0
31099,Kearney,Nebraska,342,1660,0
31101,Keith,Nebraska,565,2865,0
31103,Keya Paha,Nebraska,46,327,0
31105,Kimball,Nebraska,288,1028,0
31107,Knox,Nebraska,555,2444,0
31109,Lancaster,Nebraska,26854,43060,0
31111,Lincoln,Nebraska,2313,8192,0
31113,Logan,Nebraska,59,319,0
31115,Loup,Nebraska,38,214,0
31119,Madison,Nebraska,1541,8117,0
31117,McPherson,Nebraska,32,201,0
31121,Merrick,Nebraska,408,2024,0
31123,Morrill,Nebraska,384,1547,0
31125,Nance,Nebraska,276,1026,0
31127,Nemaha,Nebraska,525,1758,0
31129,Nuckolls,Nebraska,317,1249,0
31131,Otoe,Nebraska,951,3179,0
31133,Pawnee,Nebraska,230,704,0
31135,Perkins,Nebraska,163,943,0
31137,Phelps,Nebraska,456,2504,0
31139,Pierce,Nebraska,267,1955,0
31141,Platte,Nebraska,1296,7531,0
31143,Polk,Nebraska,255,1319,0
31145,Red Willow,Nebraska,617,3165,0
31147,Richardson,Nebraska,541,2308,0
31149,Rock,Nebraska,87,582,0
31151,Saline,Nebraska,1142,2254,0
31153,Sarpy,Nebraska,8635,29851,0
31155,Saunders,Nebraska,1373,5519,0
31157,Scotts Bluff,Nebraska,2147,7596,0
31159,Seward,Nebraska,1293,4101,0
31161,Sheridan,Nebraska,239,1495,0
31163,Sherman,Nebraska,311,952,0
31165,Sioux,Nebraska,73,514,0
31167,Stanton,Nebraska,255,1572,0
31169,Thayer,Nebraska,370,1542,0
31171,Thomas,Nebraska,37,279,0
31173,Thurston,Nebraska,512,910,0
31175,Valley,Nebraska,265,1263,0
31177,Washington,Nebraska,1369,5835,0
31179,Wayne,Nebraska,423,1919,0
31181,Webster,Nebraska,322,1007,0
31183,Wheeler,Nebraska,57,345,0
31185,York,Nebraska,591,3449,0
32510,Carson City,Nevada,6676,11512,793
32001,Churchill,Nevada,1697,6586,427
32003,Clark,Nevada,217113,224751,13500
32005,Douglas,Nevada,5345,15001,966
32007,Elko,Nevada,2194,9489,825
32009,Esmeralda,Nevada,48,289,41
32011,Eureka,Nevada,76,597,52
32013,Humboldt,Nevada,994,3564,299
32015,Lander,Nevada,277,1449,109
32017,Lincoln,Nevada,380,1381,114
32019,Lyon,Nevada,4331,11937,829
32021,Mineral,Nevada,556,1136,116
32023,Nye,Nevada,4224,8829,1017
32027,Pershing,Nevada,396,1140,110
32029,Storey,Nevada,615,1355,104
32031,Washoe,Nevada,52730,81073,4110
32033,White Pine,Nevada,519,2261,365
33001,Belknap,New Hampshire,11021,11008,537
33003,Carroll,New Hampshire,10003,9895,398
33005,Cheshire,New Hampshire,15429,10082,592
33007,Coos,New Hampshire,5699,4590,293
33009,Grafton,New Hampshire,18618,11898,857
33011,Hillsborough,New Hampshire,65183,62704,2601
33013,Merrimack,New Hampshire,31929,21548,1445
33015,Rockingham,New Hampshire,51714,53049,2064
33017,Strafford,New Hampshire,22807,14639,931
33019,Sullivan,New Hampshire,7943,6203,371
35001,Bernalillo,New Mexico,99278,102711,218
35003,Catron,New Mexico,420,1472,5
35005,Chaves,New Mexico,4715,11279,46
35006,Cibola,New Mexico,3340,3176,30
35007,Colfax,New Mexico,1913,2916,14
35009,Curry,New Mexico,2700,7234,44
35011,De Baca,New Mexico,276,619,3
35013,Dona Ana,New Mexico,23190,24628,94
35015,Eddy,New Mexico,4498,10144,12
35017,Grant,New Mexico,5406,5165,22
35019,Guadalupe,New Mexico,828,1100,0
35021,Harding,New Mexico,204,337,0
35023,Hidalgo,New Mexico,728,1014,1
35025,Lea,New Mexico,3341,9661,21
35027,Lincoln,New Mexico,1990,5544,9
35028,Los Alamos,New Mexico,3972,4729,11
35029,Luna,New Mexico,2498,3588,23
35031,McKinley,New Mexico,10965,5850,50
35033,Mora,New Mexico,1410,1220,0
35035,Otero,New Mexico,4792,11085,27
35037,Quay,New Mexico,1036,1955,12
35039,Rio Arriba,New Mexico,7066,4818,22
35041,Roosevelt,New Mexico,1244,3162,11
35045,San Juan,New Mexico,18478,24097,72
35047,San Miguel,New Mexico,10777,24857,86
35043,Sandoval,New Mexico,5641,3508,8
35049,Santa Fe,New Mexico,35963,17441,82
35051,Sierra,New Mexico,1495,2887,7
35053,Socorro,New Mexico,2942,3317,8
35055,Taos,New Mexico,8415,3495,0
35057,Torrance,New Mexico,1827,3788,9
35059,Union,New Mexico,400,1071,2
35061,Valencia,New Mexico,8866,13351,45
36001,Albany,New York,59182,22809,20533
36003,Allegany,New York,4029,7457,1694
36007,Broome,New York,30051,22078,8944
36009,Cattaraugus,New York,6330,12561,3316
36011,Cayuga,New York,10749,7470,4217
36013,Chautauqua,New York,12550,20897,6275
36015,Chemung,New York,11906,9797,2745
36017,Chenango,New York,6350,5426,2210
36019,Clinton,New York,13523,6048,3399
36021,Columbia,New York,11764,6883,5060
36023,Cortland,New York,6797,4659,2421
36025,Delaware,New York,5874,5582,2288
36027,Dutchess,New York,42857,28544,14783
36029,Erie,New York,102883,148190,50788
36031,Essex,New York,7032,3954,1938
36033,Franklin,New York,7338,3261,1648
36035,Fulton,New York,6345,6341,2325
36037,Genesee,New York,5891,8498,3479
36039,Greene,New York,6814,6150,3249
36041,Hamilton,New York,985,1206,402
36043,Herkimer,New York,8950,7707,2859
36045,Jefferson,New York,13982,8526,4421
36049,Lewis,New York,3522,2789,1037
36051,Livingston,New York,8809,7189,3594
36053,Madison,New York,9479,7080,4574
36055,Monroe,New York,125531,61002,42990
36057,Montgomery,New York,6081,5319,2549
36059,Nassau,New York,214503,119059,51853
36063,Niagara,New York,19277,35991,10471
36065,Oneida,New York,32009,25468,10364
36067,Onondaga,New York,74656,37127,31379
36069,Ontario,New York,16490,11709,5868
36071,Orange,New York,48927,32149,15459
36073,Orleans,New York,3810,5613,1847
36075,Oswego,New York,14983,10275,6444
36077,Otsego,New York,8708,6535,2885
36079,Putnam,New York,13960,11480,6442
36083,Rensselaer,New York,25940,15544,12704
36087,Rockland,New York,46896,26425,12328
36091,Saratoga,New York,38676,27461,15503
36093,Schenectady,New York,24694,13641,9977
36095,Schoharie,New York,4225,4024,2251
36097,Schuyler,New York,2545,2389,1014
36099,Seneca,New York,5026,3459,1572
36089,St. Lawrence,New York,16686,8105,4190
36101,Steuben,New York,11717,12271,3494
36103,Suffolk,New York,200806,120824,72025
36105,Sullivan,New York,10455,6883,3975
36107,Tioga,New York,6621,7091,2382
36109,Tompkins,New York,16946,6319,5904
36111,Ulster,New York,29943,16830,13392
36113,Warren,New York,10939,8193,3813
36115,Washington,New York,8372,6491,3335
36117,Wayne,New York,12126,9552,5385
36119,Westchester,New York,159870,67893,35684
36121,Wyoming,New York,3209,7245,2231
36123,Yates,New York,3261,2733,1074
36005,Bronx,New York,143844,13435,18852
36047,Kings,New York,283967,52602,62921
36061,New York,New York,264812,31729,55626
36081,Queens,New York,246218,53362,41496
36085,Richmond,New York,48744,32487,15959
39001,Adams,Ohio,3191,4837,318
39003,Allen,Ohio,12755,18982,1233
39005,Ashland,Ohio,5897,10586,902
39007,Ashtabula,Ohio,15128,12582,2038
39009,Athens,Ohio,12073,4525,531
39011,Auglaize,Ohio,4788,10873,866
39013,Belmont,Ohio,12467,10411,805
39015,Brown,Ohio,4894,7803,618
39017,Butler,Ohio,40153,74942,4444
39019,Carroll,Ohio,4272,5002,692
39021,Champaign,Ohio,5137,7688,689
39023,Clark,Ohio,21660,22135,2181
39025,Clermont,Ohio,17490,42763,2817
39027,Clinton,Ohio,3836,7621,666
39029,Columbiana,Ohio,15553,16021,1535
39031,Coshocton,Ohio,5179,6234,757
39033,Crawford,Ohio,5334,7901,850
39035,Cuyahoga,Ohio,251251,148611,14923
39037,Darke,Ohio,5957,11975,1030
39039,Defiance,Ohio,5561,6677,680
39041,Delaware,Ohio,21988,45285,1519
39043,Erie,Ohio,14171,13096,1280
39045,Fairfield,Ohio,18795,29744,1822
39047,Fayette,Ohio,2827,4614,278
39049,Franklin,Ohio,203862,169487,10773
39051,Fulton,Ohio,6131,7798,670
39053,Gallia,Ohio,4553,4809,231
39055,Geauga,Ohio,13148,22312,1540
39057,Greene,Ohio,21561,34564,2303
39059,Guernsey,Ohio,5594,5900,656
39061,Hamilton,Ohio,132087,143222,8745
39063,Hancock,Ohio,8450,15063,1061
39065,Hardin,Ohio,3502,4904,573
39067,Harrison,Ohio,2840,2548,284
39069,Henry,Ohio,3922,5529,491
39071,Highland,Ohio,4215,7455,621
39073,Hocking,Ohio,4441,4184,418
39075,Holmes,Ohio,2212,5967,471
39077,Huron,Ohio,6547,9051,974
39079,Jackson,Ohio,5227,4592,310
39081,Jefferson,Ohio,12819,10957,957
39083,Knox,Ohio,7044,12371,1060
39085,Lake,Ohio,34157,41467,3581
39087,Lawrence,Ohio,8956,8374,410
39089,Licking,Ohio,21892,35073,2505
39091,Logan,Ohio,4420,9292,816
39093,Lorain,Ohio,50714,43994,4725
39095,Lucas,Ohio,88210,52070,4456
39097,Madison,Ohio,4545,7623,504
39099,Mahoning,Ohio,56228,26566,2712
39101,Marion,Ohio,8517,10535,1025
39103,Medina,Ohio,23761,36407,2848
39105,Meigs,Ohio,3430,3322,200
39107,Mercer,Ohio,4396,10852,710
39109,Miami,Ohio,11729,23543,1865
39111,Monroe,Ohio,3063,2102,150
39113,Montgomery,Ohio,89379,89218,6459
39115,Morgan,Ohio,2244,2371,199
39117,Morrow,Ohio,3989,7078,681
39119,Muskingum,Ohio,11202,13506,1374
39121,Noble,Ohio,2609,2351,281
39123,Ottawa,Ohio,7945,7350,595
39125,Paulding,Ohio,2795,3695,387
39127,Perry,Ohio,4741,4913,495
39129,Pickaway,Ohio,6639,9789,621
39131,Pike,Ohio,4940,3549,286
39133,Portage,Ohio,23161,24341,2395
39135,Preble,Ohio,5217,8817,933
39137,Putnam,Ohio,4446,8210,570
39139,Richland,Ohio,16470,22691,2096
39141,Ross,Ohio,10949,10246,849
39143,Sandusky,Ohio,9261,9326,1091
39145,Scioto,Ohio,14244,8998,481
39147,Seneca,Ohio,7790,8716,1155
39149,Shelby,Ohio,5355,11402,1041
39151,Stark,Ohio,58492,63779,5996
39153,Summit,Ohio,93740,79963,6406
39155,Trumbull,Ohio,44935,24811,3297
39157,Tuscarawas,Ohio,13182,14214,1647
39159,Union,Ohio,5304,11739,664
39161,Van Wert,Ohio,3014,6396,487
39163,Vinton,Ohio,2351,1764,181
39165,Warren,Ohio,22271,54536,2955
39167,Washington,Ohio,10408,10230,585
39169,Wayne,Ohio,13490,21243,1818
39171,Williams,Ohio,4931,6610,647
39173,Wood,Ohio,21369,20390,1987
39175,Wyandot,Ohio,2666,4103,446
40001,Adair,Oklahoma,2501,3023,0
40003,Alfalfa,Oklahoma,737,1301,0
40005,Atoka,Oklahoma,1500,2231,0
40007,Beaver,Oklahoma,321,1564,0
40009,Beckham,Oklahoma,1994,3471,0
40011,Blaine,Oklahoma,1100,2061,0
40013,Bryan,Oklahoma,4346,6115,0
40015,Caddo,Oklahoma,3602,3723,0
40017,Canadian,Oklahoma,9964,24964,0
40019,Carter,Oklahoma,4461,8478,0
40021,Cherokee,Oklahoma,5609,5850,0
40023,Choctaw,Oklahoma,1843,2227,0
40025,Cimarron,Oklahoma,263,734,0
40027,Cleveland,Oklahoma,30467,42797,0
40029,Coal,Oklahoma,958,1052,0
40031,Comanche,Oklahoma,10950,10827,0
40033,Cotton,Oklahoma,1007,818,0
40035,Craig,Oklahoma,1834,2470,0
40037,Creek,Oklahoma,7034,13377,0
40039,Custer,Oklahoma,2654,5061,0
40041,Delaware,Oklahoma,4127,7304,0
40043,Dewey,Oklahoma,557,1307,0
40045,Ellis,Oklahoma,415,1105,0
40047,Garfield,Oklahoma,5318,11515,0
40049,Garvin,Oklahoma,3641,5254,0
40051,Grady,Oklahoma,5741,10031,0
40053,Grant,Oklahoma,613,1199,0
40055,Greer,Oklahoma,683,892,0
40057,Harmon,Oklahoma,334,420,0
40059,Harper,Oklahoma,331,899,0
